image_id,dim0,dim1,split
59dfe8cbbf60,3052,3012,train
4515ae811cad,2336,2836,train
3e2da8980634,2336,2836,train
197c93d57a63,2801,2802,train
12445a7c682a,2320,2832,train
184eac9bf1a7,3480,4248,train
979f76ca9710,2991,2992,train
8b6c243306dd,2544,3056,train
244776b92aaa,2520,2698,train
ecf80e899d12,3480,4240,train
10336427905f,2520,3032,train
03cafeb389a1,1760,2140,train
a8b68a68357c,2536,3048,train
10c73504fb7a,3488,4256,train
55795cc338f6,2540,2880,train
fba09e49ca1a,2416,2872,train
b2278dcb3736,2801,2802,train
2f5e2a2e2888,2438,2719,train
655ef5810a5a,2336,2836,train
bd4b6cfeddee,2336,2836,train
8c1bc89a7fd8,2275,2472,train
e5ffb49e8255,2520,3032,train
5add73b3cf96,3032,3032,train
ecc2572103d7,2336,2836,train
6149ff46b570,2320,2832,train
7652321644be,3480,4240,train
4d112d7b3535,3488,4256,train
a718afdbfcd0,2539,3050,train
ef0cc8c0e7a5,2688,2949,train
338586b4f0f0,2991,2992,train
725357f9fa54,2539,3050,train
f057e0855ed7,2569,2670,train
9745a7b0789a,2544,3056,train
94f5059d203b,2989,2992,train
6f9a5f616c30,2520,3032,train
2ed1dfce5a95,4240,3480,train
2cdc7c6d320c,2459,2698,train
6aac8913410b,2336,2836,train
38db8a56a857,3480,4248,train
c69780c33f5d,3488,4256,train
12a2dfb55b6f,2800,3408,train
5e68dfee737d,2520,3032,train
1a217a778cc8,2320,2832,train
213254f5b712,2801,2802,train
5bfab860f585,2336,2700,train
13d7e98fdf59,2336,2836,train
c1f1c934ffc1,3488,4256,train
ac8ac6f5f955,3480,4240,train
29b8064bf6bb,2336,2740,train
94726c8d95d7,2539,3050,train
543c28bec251,1760,2140,train
ebe3be9dce95,3001,3001,train
a6dca97e3503,3488,4256,train
1e49f0f6e286,2336,2836,train
64caebbb734c,3480,4248,train
5c259e6fe19a,2539,3050,train
bb0435db5c6d,2874,2840,train
5ab8f8d435b6,1883,2333,train
248b354154a5,2320,2832,train
967864c021e8,2560,2928,train
96ea7ce0b42b,2991,2992,train
e363ca6a9b8d,3480,4240,train
f4554ede3eb5,2536,2960,train
426981c72215,2618,2472,train
744427c7dff8,2618,2472,train
befc0ffd84c3,3480,4248,train
fd86888c63e2,2492,3020,train
44325f6654eb,1760,2140,train
cd92d4f5cd34,2320,2832,train
3e408e283074,3480,4240,train
e1bbc51a5406,2832,2320,train
35d959a61be0,2336,2836,train
4e3810edab45,3488,4256,train
eb693bd6b5db,2330,2846,train
bb9ab7ff9a3e,3488,4256,train
0cd6f72ea375,2416,2872,train
0049814626c8,3480,4248,train
504a58645eb4,2536,3048,train
1bb6743c7c3b,2874,2840,train
8788b97939b6,3480,4248,train
b7c97ac36b5e,2436,3032,train
d917ca083c6f,2767,2845,train
018f32c6644f,2336,2836,train
5378957d31f7,2336,2836,train
8796d926ea05,2544,3056,train
4c45ed919f45,2336,2836,train
545394de9427,2022,1760,train
b6915806a2cf,2544,3056,train
7e73090ccd27,2795,3029,train
80ae40f2e110,4020,4891,train
da6cdab00d05,4020,4891,train
8d707af243eb,2336,2836,train
73f2ed2d8108,3480,4240,train
830063223a31,3001,3001,train
efc93a3917b6,3001,3001,train
0842f032a217,3001,3001,train
db4de26ecd1a,2336,2836,train
decb2d392c57,3004,3028,train
ab6c943a5189,2330,2846,train
ee9757492b6a,2801,2802,train
b7aab30569f8,2400,2880,train
2d82eacde0dd,2010,2446,train
606d6922c2ff,3032,3032,train
8ddd8b932350,2336,2772,train
b9f6129171e3,2510,2950,train
2bcb650baf45,2320,2832,train
ad6739e57e8a,3032,3032,train
12be3cb42426,3032,3032,train
27aa1d7c5cfe,3488,4256,train
30f2bc7c36c1,2544,3056,train
cb8664074d11,3488,4256,train
9b3d574321bf,2801,2802,train
02cfb8970bca,2910,2980,train
764e5d6a8ee2,3032,3032,train
644c672c4b33,2330,2846,train
cd511db130cd,2336,2836,train
cdec3b50c873,2544,3056,train
1d60112ec6bb,2336,2644,train
f4eb9c0ca79b,3480,4240,train
8e647518a530,2874,2840,train
8240119d5df9,2520,3032,train
b7e3ed97bf8c,2336,2836,train
bc66426a755f,2287,3050,train
dc5f5313b1b7,2320,2832,train
afe51a83f018,3052,3052,train
9268cee8f850,2336,2836,train
84a8af741443,2800,2858,train
467f412db5c4,2800,2858,train
7194fb62b105,2320,2832,train
5d82aae7467a,2336,2836,train
1b95284a695b,2800,3408,train
26c6c25e9467,2800,3408,train
61a64b9f621d,3480,4240,train
ac8e240acf88,3480,4240,train
a323ac110aa6,2800,3216,train
30e48b48c7a2,2320,2832,train
f90e58ab1e45,3032,2520,train
c0856dd13c90,2874,2840,train
8fba5b1863dc,3480,4248,train
b71fd0cb927f,3052,3052,train
4527eb220680,2544,3056,train
47bdddec0c86,2539,3050,train
7c6565a6a764,3480,4240,train
5a4997c0273a,3480,4248,train
cceb217b80ac,2544,3056,train
85fd2e340ab0,2801,2798,train
5526fe22f7d8,4240,3480,train
e0e1e1462e56,2520,3032,train
c7e174868af8,2520,3032,train
12b278488315,2556,2569,train
e65bdeabbfb9,1140,1387,train
d31d8e2c7a67,2330,2846,train
4af3b3e55386,2320,2828,train
891e69e94d41,2320,2832,train
69a9079584a8,2800,3408,train
764a28b0e15f,3032,3032,train
c4b2940d2334,3480,4248,train
8f3686759998,2320,2832,train
a815876879fa,3320,3408,train
d9f3bd877af6,2607,2852,train
bc390c05b612,2991,2990,train
19a7ea1588b2,3052,3004,train
8af643cb6d79,2800,3408,train
539b138b6489,3480,4240,train
e4c021822fc8,2912,3000,train
52623b67acc8,2800,3408,train
de32dd96114c,2560,3072,train
63d91d1f0079,3488,4256,train
e80c89022e94,2336,2836,train
d8067f44e3a5,2860,2677,train
e5380eb2d925,3480,4240,train
c3998dcd1a70,4240,3480,train
cf8ce7627141,3488,4256,train
84ebe17672e4,2539,3050,train
7701656709e4,2375,2541,train
0de9c9327a77,2320,2832,train
58e8657086ad,2372,3000,train
0b4dcbf237c5,1297,1394,train
0ecab6ede004,2336,2836,train
8b3c74ff1286,2336,2836,train
60bcbaadd32e,3480,4248,train
03f542bf62bb,2010,2446,train
f8591469df54,3480,4248,train
6d91335ce972,3032,3032,train
3c1f3d751a96,2914,2961,train
27bd4ea4ed28,2536,3048,train
11a08a748401,2400,2880,train
8651eba3cad5,2520,3032,train
09beb16a091e,3488,4256,train
3b8707263b78,3480,4240,train
8e300521b87a,2539,3050,train
e58c692fc0f4,1760,2140,train
5278186e7151,2520,3032,train
920b0417df19,2336,2836,train
039adaff232e,1140,1387,train
d3b1687c5c41,3480,4248,train
3e119259f2f7,2544,3056,train
9abdc8915dd7,2605,2690,train
1b0f620e7987,2336,2836,train
895b22ff8c4d,2800,3408,train
b070687dd444,2800,3408,train
53a05d7d498c,3480,4248,train
05cb1e76a2e1,2330,2846,train
d71d584d4376,2540,2880,train
b7923c458faa,2330,2846,train
ec68126f89c6,2336,2836,train
9df36fb4a0f1,2539,2791,train
90a345d0ec35,2874,2816,train
6e668a5bbda9,3052,3052,train
9d8d469d6bf4,2555,2615,train
cdf735e56b14,3052,3052,train
dcff24f469a5,2544,3056,train
75646278cf22,2996,2976,train
f5020d2a27d1,2436,3032,train
c2988b3a25bb,2544,3056,train
5b4bd8fe8138,2320,2832,train
e17e3f746f0f,3052,3052,train
6797654b79bc,3480,4240,train
225e5704e1a8,3480,4248,train
64e8497dacd7,3488,4256,train
f65f4a57e9aa,3488,4256,train
dc8300b52fc2,2800,3408,train
9d5f2ac062ef,2336,2836,train
cf80f5e3c664,2336,2836,train
f642c4de30cf,3046,3168,train
d3376705baa7,3480,4248,train
2fde99e8eece,2392,2648,train
4484ae4d0f58,1760,2140,train
173b914a711a,3488,4256,train
fec9646c8c88,2436,3032,train
d0e579948a79,2336,2836,train
b958a76ecf24,2280,2836,train
2c297acf1d25,1140,1387,train
8b28d11cb78e,2544,3056,train
154b4cf14732,2320,2828,train
ab293c13f037,2544,3056,train
b0b3a0302345,2544,3056,train
7b1ec55963f8,3005,3005,train
d83c7151ca95,3480,4240,train
ad561049cfd8,2320,2832,train
ec93f171f4fd,2991,2990,train
abb196813f7e,1140,1387,train
1b40dabdbc07,2798,2539,train
2e10eba82c2b,3488,4256,train
1ca3c3120d51,3480,4240,train
ef1a73df3463,1140,1387,train
6cc2230359eb,1962,2366,train
72440fab97f3,2416,2872,train
b3c8cd90150c,2539,3050,train
3ae9a6bbacc8,3480,4240,train
529866b29d27,3052,3052,train
b20a51fa500d,3480,4240,train
7d37bf3592e2,3480,4248,train
78934d688f1e,2336,2836,train
09e63acd4d68,2336,2836,train
1bfd37021e3d,2010,2446,train
8d2cf62914e3,2874,2840,train
5489fb161045,2539,3050,train
cf2318379a61,4240,3480,train
1e5b41b660ef,2800,3111,train
760642c021cc,2800,3408,train
b0fd33e251f5,2800,3408,train
6b0f197bf103,3480,4240,train
d13f2f20a973,3488,4256,train
40dc04f31034,2520,3032,train
e32356d91e2e,2544,3056,train
15edbaf470f0,3480,4240,train
5b73614b3664,3032,3032,train
a19f374696af,2415,3408,train
50c125bba06d,2400,2880,train
bb36f3d3ac71,3480,4240,train
3356b42f9a5c,4240,3480,train
afc6e42bc4a1,3480,4248,train
79ab8bbf9c7c,2539,3050,train
a91c8ab91955,2539,3050,train
8c22704eebcf,3480,4240,train
bc05eeaa66da,2320,2832,train
789c0308e40e,2548,3215,train
9fc4923dd9b3,2320,2832,train
e642e9fbb17c,2436,3032,train
4fc7220eb319,2336,2836,train
c09ac038f342,3032,3032,train
49451621d538,2336,2700,train
c09563033b7c,2991,2990,train
ecdcf4e19fa8,2800,3408,train
94e48bd8b703,1707,1908,train
d9dd3b86fbb8,3032,3032,train
7692c8198b0b,1140,1387,train
b09aee1fb373,2991,2991,train
c2607cb8b520,3480,4248,train
1e8c75d0ae09,3480,4240,train
70cc46cb57fd,2520,3032,train
6fb675554ba4,2336,2836,train
3ecd882ade16,3480,4248,train
373499fd6494,2801,2802,train
c3f0b2e27f44,2336,2836,train
fc2ca834e6c6,3480,4240,train
54c0d8670c28,2320,2832,train
aa0205864615,2320,2828,train
215885f7fd71,3480,4240,train
16dd7840cee8,2801,2992,train
f6b28b61d589,2428,2428,train
a2badfdc90ec,2540,2880,train
f782a61c168f,3001,3001,train
b0a5c7a7c536,2769,2862,train
0c65c1436864,2416,2872,train
ce72772d81be,3480,4248,train
7f1c0da37b7c,2014,2014,train
140deda13014,3013,3083,train
cfaa674d0add,2874,2840,train
d8234d413098,3480,4248,train
cf3c7be5538c,2800,3408,train
171757cb8b06,2544,3056,train
e5555f29a9a1,3480,4240,train
df19e1879a66,3488,4256,train
fb8e258af5e3,2539,3050,train
d5c9a1bb5155,2540,2880,train
75ac11cab77f,2954,2987,train
ecd66bcdc651,3480,4240,train
e2fa7cd6eca0,3052,3052,train
ac26385a13d5,4240,3480,train
5f138fe1ae22,2520,3032,train
636b2b26d2f8,3050,2366,train
7f11df4026e3,3320,3408,train
57bf106a9e2e,3320,3408,train
6e8b257502e7,2330,2846,train
f223b3ac4c03,2245,2692,train
29a7faf526ba,2874,2840,train
b785a8ecad29,3480,4248,train
01376c1ba556,3480,4248,train
e4284637f3d1,1760,2140,train
749193cb46cd,2756,2877,train
47579020e11c,2315,2880,train
f9adbb5b82da,1760,2140,train
d5eb2202e59c,2336,2836,train
61d88b0d4fae,3488,4256,train
8d6a09b06013,3480,4248,train
18aa500d726c,3480,4248,train
c3c9b5c33028,2828,2320,train
6ddf030ec946,2828,2320,train
cf267fe1b881,2536,3048,train
36adbbd65ff4,3036,2962,train
de25a172ca89,2336,2836,train
56e3ae675ecc,3488,4256,train
6c34a22d6d61,2805,2992,train
e24233b0b286,3480,4248,train
cbb72f62ba84,3480,4240,train
339583bc7aff,2544,3056,train
448c31846797,2539,2949,train
ba4493740c5c,2336,2836,train
a42493ea9afe,2330,2726,train
f9f17f94c88f,3488,4256,train
43d8e497553a,2336,2836,train
99dcdb3db971,2320,2832,train
c852b48ca7e6,2801,2802,train
708c4da6e70d,3006,3006,train
3d46c10c184e,3480,4248,train
aa050a07c086,3480,4240,train
416bc57ec67d,4020,4891,train
55daef1978af,2416,2872,train
6467d3eedf66,2991,2992,train
7dc87c9920b0,3488,4256,train
59d19d488fc2,3032,3032,train
f79de084ead1,3480,4248,train
b7df05b419df,2336,2836,train
3dca73493c38,3480,4248,train
0424649a0330,2320,2832,train
103f8f4cd31b,2539,3043,train
030297920060,3032,3032,train
a54491999493,2048,2500,train
e574f39e7636,3052,3012,train
7f2dab97859c,2539,3050,train
29bcb6392758,2540,2880,train
bbbfe40840c5,2544,3056,train
3a475d66e444,3032,3032,train
b98c0d782ed9,2857,2400,train
6c198fd756df,2801,2802,train
eeacf871f2a9,4020,4891,train
9939f63af4ff,2544,3056,train
42f55c3da74f,2544,3056,train
708d6ec7641b,2544,3056,train
fa3a7fe547ca,2800,3408,train
4733caa4742e,2800,3408,train
fad1363c385b,2824,2984,train
cbe54348de5a,2539,3050,train
4477707316e5,3032,3032,train
6544ff5cf7bd,2320,2832,train
db2dae494c86,2336,2836,train
532b7bbdb196,3488,4256,train
a5e92e9b23a9,2800,3408,train
7c263210261c,2320,2832,train
c7c8d03d68cb,4020,4891,train
daae4be0299f,1140,1387,train
8af2b961fec7,2548,3060,train
e3422d056a2a,1140,1387,train
774bfc8bb031,2320,2832,train
8c8cee826339,2330,2846,train
7067c4fcc1db,2336,2788,train
7d9b986e3ed7,2539,3050,train
ac179fba478f,3052,3028,train
eea23b9c3495,2532,3005,train
68bc4ba8b00a,2544,3056,train
66576b208730,3032,3032,train
74b2cd2f2c2b,2801,2798,train
7d02909b2a84,2536,3048,train
06dbf59cea83,3052,2908,train
be696a8effaf,2539,3050,train
99e8636292c9,2874,2808,train
bac1d41a0a43,2874,2816,train
4e4963451900,2544,3056,train
90083b30af75,2801,2802,train
c25217a1de28,3480,4240,train
b452962df0ba,2539,3050,train
5e2596aa3080,3480,4248,train
2b97a6619f32,2544,3056,train
9db84e6ab801,2416,2872,train
8f3260527b5d,2438,2748,train
b431787c9f2f,3052,3004,train
31b0dc31da93,2933,2958,train
88255cf59ada,3489,3849,train
8d7cfdfc8bf2,2800,3408,train
010776c711bc,3032,3032,train
60b076f811eb,2336,2836,train
a89597e83359,3488,4256,train
cae7ad43780b,2010,2446,train
c8c73939c5ea,2305,2326,train
46ef96aea886,1140,1387,train
2066ee57261b,2336,2836,train
ae335189af84,2544,3056,train
eae49161d928,2874,2840,train
239d414106d4,2666,3144,train
9062f70a3dd7,2330,2846,train
36b0274eab50,2991,2992,train
257ffde03213,2336,2836,train
94b47145a1cd,3480,4248,train
4b6433e22edf,2793,2987,train
48c1b869aa77,2946,2905,train
838c8d86cd36,2458,2993,train
58f217f3dda7,3480,4240,train
c18e5a0dac5b,2991,2992,train
a82f4bf3f6be,2707,2908,train
972862fe9407,2991,2992,train
fde8fb309565,2962,2969,train
27525fc2810b,3320,3408,train
0c56c67b75b3,2320,2832,train
b40e6f50feb4,2516,2945,train
adcf3453a2b0,2544,3056,train
3670de872788,3320,3408,train
bc9476b0e185,2539,3050,train
f9729a4e5c44,2539,3050,train
8445bfbd31c7,2336,2836,train
94616d207933,3480,4240,train
d92557b57575,3480,4248,train
4f378b50ec4a,3488,4256,train
c1c17eb54262,2436,3032,train
fc68949c9c03,2539,3050,train
d55912de6e21,1760,2140,train
bda91f29da7d,3052,3012,train
8069c13ddcb9,3488,4256,train
b0152c574f4f,2544,3056,train
ae68234eb2d3,3480,4240,train
dc6074dbe19a,2416,2872,train
100611817cc6,2330,2846,train
7c1b82387e6c,2520,3032,train
77ba6b4395f1,2536,3048,train
52b4a3a409e6,3480,4240,train
cc52e1e94f38,3032,3032,train
5f3c67ed4e5e,2801,2802,train
ece4e66cb011,3488,4256,train
49c596c8b1a1,2320,2828,train
3e78bf1aa418,2539,3050,train
4af7aa9e0686,2539,3050,train
6226df8a6dcf,2320,2832,train
3de0f18b4539,2428,2428,train
795ceeb25970,3488,4256,train
cd23d4de0c36,3000,3000,train
717e09848fff,3480,4248,train
64a7834e3fbe,2874,2840,train
62617c228e42,2972,3020,train
45a8ac8979e1,2800,3408,train
91c569d47c70,3488,4256,train
2d53afe5684b,2520,3032,train
3778b6ed431b,3488,4256,train
5a7ea0fb7e82,2336,2836,train
20db49453bf4,2010,2431,train
3fdf9402b08b,2330,2846,train
9fb59bd38631,3480,4248,train
af5be2401feb,2336,2836,train
1498eec2b503,3480,4248,train
a464a0534b1e,2800,3408,train
22e853d318d5,2416,2872,train
e506ce42bf16,2801,2802,train
be7e47b956f7,3480,4248,train
9d9d646aa9fa,2969,2982,train
7ac0b1312f61,3488,4256,train
fba14484d915,2180,2660,train
ce2f74669711,2801,2802,train
3068bbb386e6,2989,2554,train
41769efb2d16,2320,2832,train
525f4a45ab5d,2336,2836,train
a5c4c8a44bf6,2312,2483,train
5bbffdf01f8a,2260,2527,train
64c89057799e,3488,4256,train
6a2b0d162de5,2336,2836,train
36a6c5526fef,2585,2990,train
938e5d3368da,2544,3056,train
122d4f21cd0c,2336,2836,train
75f4ebf33ce8,2539,3050,train
ee55cd235f48,3480,4248,train
3e1444e88d6a,2320,2832,train
7f351f57e889,3488,4256,train
8f8f17fffd46,2560,2909,train
b0b93696c937,3488,4256,train
e463e244a127,2320,2832,train
3732ded2bc30,2180,2660,train
3fdc2614d5d9,2544,3056,train
bb4deee16cf2,2900,2692,train
f6b52db02627,1140,1387,train
4ceb57fefa67,2520,3032,train
8d8ea19fd9c0,3488,4256,train
cd7c70de75de,2328,2836,train
0d89b409d464,2844,2988,train
529e5da85514,2923,2975,train
99821371de07,2320,2832,train
79a25dde614e,2801,2802,train
a4cfd67447fb,2336,2836,train
3192bd0be3be,3520,4280,train
a4cfc6a085c6,2436,3032,train
c88a7eecac28,2436,3032,train
82d0581b0d25,2304,2836,train
72108297e0b0,3480,4248,train
e6d2c043ff7b,3480,4240,train
3a9cc892b1ba,3480,4240,train
f37d85d13cdd,2330,2846,train
fc2e09c26167,2544,3056,train
1fcabd12909e,2800,3007,train
44d7b2e7b0f9,2800,3408,train
13261ed5798e,2544,3056,train
71b2315527f6,2941,2920,train
03d2a0aeaba5,3480,4240,train
84b7d9f9a119,3480,4240,train
db516ead1471,2800,3245,train
62fb74aea804,3488,4256,train
e85164fe46ac,3480,4248,train
1ac1f1300b43,3480,4240,train
4fc5d350c335,1140,1387,train
fd3f9225e10b,2974,2986,train
5e17ccc880d9,2540,2880,train
39cd89772e5e,2520,3032,train
586ea12cdc1c,2520,3032,train
786ec68934b4,1760,2140,train
4227ca3f0d1d,3488,4256,train
dcd2b88400a2,2336,2836,train
39d4a7943cad,3032,3032,train
694e4b99f8ea,3480,4248,train
2dbf9696cd79,2991,2970,train
336d2b8392f9,2520,2899,train
221ff464c9fc,2520,2899,train
1e390b662e9a,2801,2802,train
60f2355651e2,1765,2397,train
c43b8aa6f1c3,2544,3056,train
507fae7855a0,3480,4240,train
b7ebe2918ce1,2540,2880,train
2713386407ac,2345,3050,train
8c4ebd2f89ba,2320,2832,train
4e58d8657944,2874,2840,train
336db847af0e,2971,2979,train
fc8b310090d6,2336,2676,train
72483572a348,2336,2836,train
b542e2b86c92,3052,2980,train
0fd5fc2836e8,2544,3056,train
32a2ad71583d,2320,2832,train
73adb26a3b24,3480,4240,train
33c6bfa1895d,3480,4240,train
99cb751aae3a,2436,3032,train
dd7bb7dda6e9,2336,2836,train
61a1997e7b8f,2540,2880,train
b50dcba25100,2544,3056,train
34d34bfa6c10,2539,3050,train
6306eee379dc,3032,3032,train
172a7ed6d7e2,2539,3050,train
e73f2cc047ad,2539,3050,train
f06c2c3cbb65,2400,2880,train
7cd1c37c0d86,2991,2992,train
536be3676c85,2366,2755,train
9b7797d14b1a,2400,2880,train
54f658731652,3480,4240,train
b024a13318f8,2400,2880,train
9bd968a5e051,2544,3056,train
bb91a3efea3c,2797,3006,train
a7d3cb3038d9,2336,2836,train
c1b6543eea29,2539,3050,train
02eed7c620be,2544,3056,train
22d0def7cf02,1760,2140,train
035f51150531,3480,4240,train
c70ba3a483fd,2336,2836,train
a67920ee2f33,3480,4240,train
76c4d3e9d65f,2991,2992,train
8ddd063f5c7d,2800,2826,train
5b3bf6f0afae,2991,2992,train
5c2112106c59,3480,4248,train
ccad4abf7b7b,3480,4240,train
daae293a8b40,2520,3032,train
5ddad421aa0b,2520,3032,train
f8ded2e15154,1140,1387,train
1dc3fa353adf,2436,3032,train
c586f187e632,3480,4248,train
219d2014f0b6,3488,4256,train
bea7d86f79d5,2800,3408,train
424118f1afc8,2800,3408,train
b74f626d63fa,2665,2992,train
a5e191b5b944,2336,2836,train
de2baf177112,3480,4248,train
3d3dcc89ded9,1928,2276,train
606cf812d40f,2520,3032,train
f577c6fb0f49,2520,3032,train
d3e9fb245247,2330,2846,train
b9acfcbb0ab2,3480,4248,train
3afaceb34345,1760,2140,train
5c72e8548a70,2540,2880,train
3491947158e3,3488,4256,train
fc00fda61d7f,3480,4240,train
1843ab225632,3488,4256,train
dcd7eee9bc04,3000,3000,train
6386addfe4f2,3480,4248,train
2d5e59b1aeec,3488,4256,train
d5386c34152f,2012,2012,train
a6d894cfde01,2956,2954,train
305f8804441a,2330,2846,train
b9601c411ec5,2801,2992,train
4364d25b5f46,2320,2828,train
9df91d428770,2436,3032,train
e0f6c58f9e84,2680,3320,train
10ae97d065a9,3000,3000,train
e946719a8ee0,3480,4240,train
2ac033960d10,2320,2832,train
45742200dd51,2544,3056,train
c63f93b9e947,2320,2832,train
8ad56a1a8b94,2320,2832,train
47527c96b001,4020,4891,train
b13e6eb2d3e6,2991,2992,train
a90ddbdd7b6b,2336,2836,train
9b056a88674c,3480,4240,train
47f55c66e047,3480,4240,train
0f353517d271,2548,3060,train
63f7496b87dd,3138,3548,train
ab0959949c38,2825,2874,train
4b8501ec587e,3480,4240,train
2ac8e8423929,2988,2996,train
b470b81c35c2,2182,2556,train
f8ebad9d2cb1,2320,2832,train
b2e43b7299f1,2336,2836,train
d38b7375f16e,2544,3056,train
14462c1f52fa,2874,2808,train
19dbffd9208e,2800,3408,train
078fb92e34d5,3488,4256,train
8ccb10223907,2336,2836,train
3d047361508c,2615,3200,train
abb479b59c4b,2615,3200,train
b15fe907806a,2320,2832,train
ce7bbc8281ea,2400,2688,train
ae7cb785f354,4020,4891,train
1175de110d85,3480,4248,train
fc2ad19c24fd,2539,3050,train
1f88350a0e01,1140,1387,train
ed521e774276,2539,3050,train
f18feccf85aa,2539,2669,train
b9468e4f89b7,3480,4240,train
abcae85ea595,2336,2836,train
c91106eaa2a2,1387,1140,train
584e2a9b1a8b,2544,3056,train
9e63315ed764,2517,3050,train
474b5e3ebad8,2336,2836,train
af1e817f1b8b,2544,3056,train
afb265f6b121,2544,3056,train
36a35a318b14,2512,3048,train
98ba8c6bf61d,2544,3056,train
4b73d94cb967,2544,3056,train
db6b0e842e70,2540,2880,train
38d5134eb588,2980,3539,train
8111093dcda1,3052,2996,train
67a7cd9cc95f,2481,2787,train
ffd9b6cf2961,2388,3050,train
125073a5fe45,2544,3056,train
237c5cd21bbb,2336,2836,train
e63674c067e3,3488,4256,train
90ac037db9f8,4020,4891,train
b2f2e636ad17,2336,2812,train
be68bf7d1885,2336,2836,train
cf57ea116f21,2874,2840,train
c61c30f194e3,2800,3408,train
16dcc1ba1934,2320,2832,train
ed2e92d5ae24,3488,4256,train
64b1636a4737,2436,3032,train
047d552a32a7,3488,4256,train
cb3ee01764a1,2336,2836,train
446701af723a,2336,2836,train
3904d1650e46,3032,3032,train
c55df4d6f0a1,3488,4256,train
3169e5c2b289,2336,2836,train
e441b1fb74ee,2874,2832,train
6fadc9266adb,2874,2808,train
b09fea59190a,1370,1446,train
c2d72bbff9fc,2544,3056,train
4a952c9c1b56,2927,2976,train
8814e2f8946c,2800,3408,train
a62c0b026347,2801,2992,train
8e31f26a94c1,3052,3052,train
803d3e2469f8,2544,3056,train
b18140f87909,2320,2832,train
664d5de15c35,2852,3052,train
42f14d058fc7,3480,4240,train
7ad1c416e505,1838,1972,train
1c81e15ad5b3,2336,2836,train
0f74ecff17fa,2320,2832,train
0f2fa744f0f1,2436,3032,train
f423a4dd6e17,3480,4248,train
31376011baec,3480,4240,train
ccff40f3fd95,2539,3050,train
409b4a178e25,2180,2660,train
b5c2b736615d,2336,2836,train
1e475a3abe53,3100,2911,train
5030b4eaad52,1140,1387,train
56b70be7b9ec,2336,2836,train
85e3ceffca11,2539,2633,train
b88c19a07c3d,2330,2846,train
193ac79cabfd,3480,4240,train
6c50c9903dc4,2320,2828,train
ffbeafe30b77,1908,2378,train
e4594ee2d4c2,3480,4240,train
